date,ingredient,unit,shelf_life_days,supplier_lead_time_days,pack_price_rs,opening_stock,consumption_mean_7d,consumption_std_7d,consumption_mean_14d,consumption_mean_28d,consumption_trend,volatility_ratio,coverage_days,days_since_purchase,incoming_qty_7d,day_of_week,month,festival_effect,is_monsoon,stockout_today,days_to_stockout,risk_class
2026-05-02,Noodles,kg,120,3,150,0.0,7.1686,4.7752,8.6745,9.5135,0.7535,0.6661,0.0,11,195.0,5,5,none,0,1,17,SAFE
2026-05-02,Onion,kg,21,2,90,64.1078,11.4651,1.8533,11.5115,11.6607,0.9832,0.1616,5.5915,3,0.0,5,5,none,0,0,29,SAFE
2026-05-02,Potato,kg,30,2,70,99.8835,12.3648,3.7457,12.4899,12.6571,0.9769,0.3029,8.078,0,0.0,5,5,none,0,0,50,SAFE
2026-05-02,Soda Water,L,180,3,70,97.3611,16.5459,1.7603,16.1302,16.0903,1.0283,0.1064,5.8843,2,0.0,5,5,none,0,0,21,SAFE
2026-05-02,Sugar,kg,365,3,110,38.0243,7.8078,1.3197,7.1854,6.9248,1.1275,0.169,4.87,11,0.0,5,5,none,0,0,12,SAFE
2026-05-02,Tea Leaves,kg,365,3,650,12.0572,1.901,0.3721,1.8732,1.8798,1.0113,0.1957,6.3425,2,0.0,5,5,none,0,0,6,WATCH
2026-05-02,Wheat Flour,kg,90,3,85,11.8185,1.8687,0.5047,1.7458,1.7902,1.0438,0.2701,6.3245,2,0.0,5,5,none,0,0,18,SAFE
2026-05-02,Yoghurt,kg,6,1,160,51.2423,10.1631,2.3161,9.8474,8.6973,1.1685,0.2279,5.042,2,0.0,5,5,none,0,0,8,SAFE
2026-05-03,Bread Loaf,pcs,3,1,75,50.8706,8.8987,2.3086,6.9864,7.0417,1.2637,0.2594,5.7166,2,0.0,6,5,none,0,0,1,URGENT
2026-05-03,Buff Mince,kg,3,1,480,23.4442,9.4467,4.0881,6.2069,7.4911,1.2611,0.4328,2.4817,2,80.0,6,5,none,0,0,4,WATCH
2026-05-03,Burger Bun,pcs,4,1,30,72.4212,30.8834,13.7354,24.5572,26.4008,1.1698,0.4448,2.345,2,268.0,6,5,none,0,0,6,WATCH
2026-05-03,Butter,kg,60,3,780,4.0,0.4436,0.1181,0.4518,0.4717,0.9405,0.2663,9.0164,0,0.0,6,5,none,0,0,8,SAFE
2026-05-03,Cabbage,kg,8,1,60,143.8803,11.3676,4.8967,11.0216,12.2435,0.9285,0.4308,12.6571,2,0.0,6,5,none,0,0,6,WATCH
2026-05-03,Cardamom,kg,240,6,3200,1.7751,0.0568,0.0264,0.0623,0.0635,0.8942,0.4639,31.2506,0,0.0,6,5,none,0,0,27,SAFE
2026-05-03,Cheese Slice,pcs,30,3,22,575.8049,71.1502,12.7131,69.915,72.9519,0.9753,0.1787,8.0928,0,0.0,6,5,none,0,0,8,SAFE
2026-05-03,Chicken Breast,kg,3,1,420,45.4261,10.1462,0.9748,7.7328,7.854,1.2919,0.0961,4.4771,2,65.0,6,5,none,0,0,1,URGENT
2026-05-03,Chocolate Cake,pcs,4,2,900,9.9878,2.1305,1.6877,2.0243,2.1963,0.97,0.7922,4.688,1,14.0,6,5,none,0,0,6,WATCH
2026-05-03,Cocoa Powder,kg,240,5,1200,4.9936,0.5223,0.3592,0.5952,0.623,0.8383,0.6878,9.5608,1,6.0,6,5,none,0,0,16,SAFE
2026-05-03,Coffee Beans,kg,120,5,1800,18.982,5.595,0.5778,5.4205,4.9156,1.1382,0.1033,3.3927,10,42.0,6,5,none,0,0,3,URGENT
2026-05-03,Cooking Oil,L,180,3,210,25.6338,6.1029,0.9047,5.6072,5.9152,1.0317,0.1482,4.2003,3,41.0,6,5,none,0,0,41,SAFE
2026-05-03,Croissant (frozen),pcs,45,4,55,74.228,18.0309,6.6268,16.0863,16.5769,1.0877,0.3675,4.1167,11,114.0,6,5,none,0,0,3,URGENT
2026-05-03,Eggs,pcs,21,2,18,164.8944,35.3379,8.8649,36.3782,38.1972,0.9251,0.2509,4.6662,4,0.0,6,5,none,0,0,68,SAFE
2026-05-03,Ginger,kg,14,1,180,1.1081,0.3932,0.0752,0.3996,0.3939,0.9983,0.1913,2.8179,8,4.0,6,5,none,0,0,27,SAFE
2026-05-03,Ice,kg,2,1,60,0.0,5.4493,8.6397,9.5789,11.5028,0.4737,1.5855,0.0,5,170.0,6,5,none,0,1,3,URGENT
2026-05-03,Lime,kg,10,1,140,5.41,2.223,0.9641,2.2023,2.2073,1.0071,0.4337,2.4337,5,19.0,6,5,none,0,0,999,SAFE
2026-05-03,Masala Mix,kg,180,4,900,2.3212,0.2663,0.0516,0.2673,0.2627,1.0135,0.1936,8.7176,11,0.0,6,5,none,0,0,8,SAFE
2026-05-03,Milk,L,4,1,95,269.2563,65.6446,43.0507,61.6378,65.9268,0.9957,0.6558,4.1017,2,466.0,6,5,none,0,0,11,SAFE
2026-05-03,Momo Wrapper,pcs,5,2,180,3803.8693,1725.7435,746.6054,1647.3658,1426.6923,1.2096,0.4326,2.2042,4,15100.0,6,5,none,0,0,1,URGENT
2026-05-03,Noodles,kg,120,3,150,84.0,7.6052,4.9675,8.7187,9.6406,0.7889,0.6532,11.0451,0,111.0,6,5,none,0,0,16,SAFE
2026-05-03,Onion,kg,21,2,90,50.9501,11.8221,1.2067,11.4085,11.7437,1.0067,0.1021,4.3097,4,78.0,6,5,none,0,0,28,SAFE
2026-05-03,Potato,kg,30,2,70,80.1968,13.08,3.1426,12.6006,12.7469,1.0261,0.2403,6.1313,1,0.0,6,5,none,0,0,49,SAFE
2026-05-03,Soda Water,L,180,3,70,78.2647,16.4047,2.0087,16.0542,16.1276,1.0172,0.1224,4.7709,3,99.0,6,5,none,0,0,20,SAFE
2026-05-03,Sugar,kg,365,3,110,28.4045,7.9166,1.1605,7.6445,6.9559,1.1381,0.1466,3.588,12,58.0,6,5,none,0,0,11,SAFE
2026-05-03,Tea Leaves,kg,365,3,650,9.6251,1.9468,0.3142,1.8763,1.889,1.0306,0.1614,4.9441,3,0.0,6,5,none,0,0,5,WATCH
2026-05-03,Wheat Flour,kg,90,3,85,9.1293,1.9127,0.4613,1.7495,1.7917,1.0675,0.2412,4.7731,3,12.0,6,5,none,0,0,17,SAFE
2026-05-03,Yoghurt,kg,6,1,160,39.6709,9.7912,2.8583,9.6745,8.6159,1.1364,0.2919,4.0517,3,64.0,6,5,none,0,0,7,WATCH
2026-05-04,Bread Loaf,pcs,3,1,75,0.0,7.8877,3.8918,6.3568,7.0417,1.1201,0.4934,0.0,3,0.0,0,5,none,0,1,1,URGENT
2026-05-04,Buff Mince,kg,3,1,480,80.0,9.1326,4.053,6.0734,7.5059,1.2167,0.4438,8.7598,0,0.0,0,5,none,0,0,3,URGENT
2026-05-04,Burger Bun,pcs,4,1,30,41.7371,36.4007,5.5245,27.3159,26.8091,1.3578,0.1518,1.1466,3,268.0,0,5,none,0,0,5,WATCH
2026-05-04,Butter,kg,60,3,780,3.7922,0.4415,0.1197,0.445,0.4692,0.9409,0.2711,8.5895,1,0.0,0,5,none,0,0,7,WATCH
2026-05-04,Cabbage,kg,8,1,60,131.2606,11.312,4.8851,11.1418,12.3387,0.9168,0.4318,11.6036,3,0.0,0,5,none,0,0,5,WATCH
2026-05-04,Cardamom,kg,240,6,3200,1.7104,0.0555,0.0261,0.0623,0.0637,0.8711,0.4709,30.8363,1,0.0,0,5,none,0,0,26,SAFE
2026-05-04,Cheese Slice,pcs,30,3,22,528.5346,70.652,13.0455,69.9601,72.8845,0.9694,0.1846,7.4808,1,0.0,0,5,none,0,0,7,WATCH
2026-05-04,Chicken Breast,kg,3,1,420,0.0,8.7241,3.6918,7.1509,7.5683,1.1527,0.4232,0.0,3,65.0,0,5,none,0,1,1,URGENT
2026-05-04,Chocolate Cake,pcs,4,2,900,7.5865,2.0077,1.6119,2.0392,2.1884,0.9174,0.8029,3.7787,2,14.0,0,5,none,0,0,5,WATCH
2026-05-04,Cocoa Powder,kg,240,5,1200,4.4089,0.4848,0.3393,0.5957,0.6223,0.7789,0.7,9.0951,2,6.0,0,5,none,0,0,15,SAFE
2026-05-04,Coffee Beans,kg,120,5,1800,14.1126,5.4846,0.6249,5.4305,4.9382,1.1107,0.1139,2.5731,11,42.0,0,5,none,0,0,2,URGENT
2026-05-04,Cooking Oil,L,180,3,210,20.1897,5.9459,1.0254,5.8245,5.9379,1.0013,0.1725,3.3956,4,41.0,0,5,none,0,0,40,SAFE
2026-05-04,Croissant (frozen),pcs,45,4,55,66.7916,19.4531,6.8802,17.8665,16.8873,1.1519,0.3537,3.4335,12,114.0,0,5,none,0,0,2,URGENT
2026-05-04,Eggs,pcs,21,2,18,147.6108,34.4474,9.7473,35.5213,37.7851,0.9117,0.283,4.2851,5,0.0,0,5,none,0,0,67,SAFE
2026-05-04,Ginger,kg,14,1,180,4.7061,0.386,0.0772,0.3999,0.3949,0.9774,0.2,12.1926,0,0.0,0,5,none,0,0,26,SAFE
2026-05-04,Ice,kg,2,1,60,170.0,7.9102,9.1739,9.5815,12.118,0.6528,1.1598,21.4912,0,0.0,0,5,none,0,0,2,URGENT
2026-05-04,Lime,kg,10,1,140,3.4391,2.5091,0.3855,2.1964,2.2195,1.1305,0.1537,1.3706,6,19.0,0,5,none,0,0,999,SAFE
2026-05-04,Masala Mix,kg,180,4,900,2.0533,0.2603,0.0538,0.2676,0.2633,0.9889,0.2066,7.887,12,0.0,0,5,none,0,0,7,WATCH
2026-05-04,Milk,L,4,1,95,656.5914,63.2247,41.7693,61.9601,68.7276,0.9199,0.6606,10.385,0,0.0,0,5,none,0,0,10,SAFE
2026-05-04,Momo Wrapper,pcs,5,2,180,0.0,1458.922,953.3105,1518.1152,1376.838,1.0596,0.6534,0.0,5,15100.0,0,5,none,0,1,6,WATCH
2026-05-04,Noodles,kg,120,3,150,183.9387,7.2399,4.7633,9.3518,9.6332,0.7516,0.6579,25.4062,0,0.0,0,5,none,0,0,15,SAFE
2026-05-04,Onion,kg,21,2,90,40.828,11.6643,1.3395,11.4177,11.8043,0.9881,0.1148,3.5003,5,78.0,0,5,none,0,0,27,SAFE
2026-05-04,Potato,kg,30,2,70,67.8765,12.6104,3.4621,12.3439,12.7902,0.9859,0.2745,5.3826,2,0.0,0,5,none,0,0,48,SAFE
2026-05-04,Soda Water,L,180,3,70,65.5997,15.7605,2.3981,16.0088,16.2065,0.9725,0.1522,4.1623,4,99.0,0,5,none,0,0,19,SAFE
2026-05-04,Sugar,kg,365,3,110,21.9775,7.7253,1.2122,7.6754,6.9895,1.1053,0.1569,2.8449,13,58.0,0,5,none,0,0,10,SAFE
2026-05-04,Tea Leaves,kg,365,3,650,7.9751,1.9008,0.3178,1.8873,1.8996,1.0006,0.1672,4.1957,4,0.0,0,5,none,0,0,4,WATCH
2026-05-04,Wheat Flour,kg,90,3,85,7.5609,1.8588,0.4922,1.8473,1.7978,1.034,0.2648,4.0675,4,12.0,0,5,none,0,0,16,SAFE
2026-05-04,Yoghurt,kg,6,1,160,98.7678,9.8102,2.8431,9.6838,8.5075,1.1531,0.2898,10.0678,0,0.0,0,5,none,0,0,6,WATCH
2026-05-05,Bread Loaf,pcs,3,1,75,0.0,6.6336,4.7273,5.9875,6.7507,0.9827,0.7126,0.0,4,0.0,1,5,none,0,1,1,URGENT
2026-05-05,Buff Mince,kg,3,1,480,71.3546,8.9233,3.9549,6.0674,7.5133,1.1877,0.4432,7.9965,1,0.0,1,5,none,0,0,2,URGENT
2026-05-05,Burger Bun,pcs,4,1,30,268.0,37.175,5.7594,28.0924,27.1058,1.3715,0.1549,7.2091,0,0.0,1,5,none,0,0,4,WATCH
2026-05-05,Butter,kg,60,3,780,3.4421,0.464,0.1257,0.4663,0.4756,0.9757,0.2709,7.4186,2,0.0,1,5,none,0,0,6,WATCH
2026-05-05,Cabbage,kg,8,1,60,119.091,11.2228,4.884,11.9286,12.2923,0.913,0.4352,10.6115,4,0.0,1,5,none,0,0,4,WATCH
2026-05-05,Cardamom,kg,240,6,3200,1.6544,0.059,0.0258,0.063,0.0639,0.9224,0.4378,28.0616,2,0.0,1,5,none,0,0,25,SAFE
2026-05-05,Cheese Slice,pcs,30,3,22,467.9697,72.8479,14.1004,72.5248,73.6334,0.9893,0.1936,6.4239,2,0.0,1,5,none,0,0,6,WATCH
2026-05-05,Chicken Breast,kg,3,1,420,0.0,7.3354,4.7362,6.5691,7.2405,1.0131,0.6457,0.0,4,65.0,1,5,none,0,1,4,WATCH
2026-05-05,Chocolate Cake,pcs,4,2,900,18.9292,2.3312,1.6986,2.1201,2.2057,1.0569,0.7287,8.12,0,0.0,1,5,none,0,0,4,WATCH
2026-05-05,Cocoa Powder,kg,240,5,1200,9.8513,0.49,0.3428,0.6095,0.6256,0.7833,0.6996,20.1032,0,0.0,1,5,none,0,0,14,SAFE
2026-05-05,Coffee Beans,kg,120,5,1800,9.2156,5.5259,0.5879,5.4492,4.9374,1.1192,0.1064,1.6677,12,42.0,1,5,none,0,0,1,URGENT
2026-05-05,Cooking Oil,L,180,3,210,15.4566,6.0253,0.9815,5.8453,5.9187,1.018,0.1629,2.5653,5,41.0,1,5,none,0,0,39,SAFE
2026-05-05,Croissant (frozen),pcs,45,4,55,41.8685,20.9939,6.0818,18.5648,17.194,1.221,0.2897,1.9943,13,114.0,1,5,none,0,0,1,URGENT
2026-05-05,Eggs,pcs,21,2,18,125.0571,36.0763,10.5373,37.3271,38.2995,0.942,0.2921,3.4665,6,0.0,1,5,none,0,0,66,SAFE
2026-05-05,Ginger,kg,14,1,180,4.3627,0.4077,0.0569,0.4045,0.397,1.0268,0.1396,10.7016,1,0.0,1,5,none,0,0,25,SAFE
2026-05-05,Ice,kg,2,1,60,152.7736,7.7166,8.9736,10.7618,12.0054,0.6428,1.1629,19.7981,1,0.0,1,5,none,0,0,1,URGENT
2026-05-05,Lime,kg,10,1,140,20.4362,2.4971,0.3908,2.2108,2.2262,1.1217,0.1565,8.184,0,0.0,1,5,none,0,0,999,SAFE
2026-05-05,Masala Mix,kg,180,4,900,1.8306,0.2741,0.0412,0.2708,0.2643,1.0371,0.1505,6.6776,13,0.0,1,5,none,0,0,6,WATCH
2026-05-05,Milk,L,4,1,95,466.0,65.6375,42.7827,63.277,68.9551,0.9519,0.6518,7.0996,1,0.0,1,5,none,0,0,9,SAFE
2026-05-05,Momo Wrapper,pcs,5,2,180,15100.0,1697.5506,744.4337,1505.8203,1436.4951,1.1817,0.4385,8.8952,0,0.0,1,5,none,0,0,5,WATCH
2026-05-05,Noodles,kg,120,3,150,175.0744,7.1633,4.6922,9.4339,9.6341,0.7435,0.655,24.4404,1,0.0,1,5,none,0,0,14,SAFE
2026-05-05,Onion,kg,21,2,90,108.7081,11.5777,1.3898,11.4076,11.7936,0.9817,0.12,9.3894,0,0.0,1,5,none,0,0,26,SAFE
2026-05-05,Potato,kg,30,2,70,58.9219,13.0136,3.2011,12.4118,12.6586,1.028,0.246,4.5277,3,0.0,1,5,none,0,0,47,SAFE
2026-05-05,Soda Water,L,180,3,70,53.1036,15.7349,2.4095,16.1194,16.2534,0.9681,0.1531,3.3749,5,99.0,1,5,none,0,0,18,SAFE
2026-05-05,Sugar,kg,365,3,110,15.1466,7.8885,1.1396,7.7881,7.0047,1.1262,0.1445,1.9201,14,58.0,1,5,none,0,0,9,SAFE
2026-05-05,Tea Leaves,kg,365,3,650,6.2371,1.9719,0.2807,1.9194,1.9053,1.0349,0.1424,3.163,5,0.0,1,5,none,0,0,3,URGENT
2026-05-05,Wheat Flour,kg,90,3,85,6.1371,1.964,0.4486,1.8535,1.792,1.096,0.2284,3.1247,5,12.0,1,5,none,0,0,15,SAFE
2026-05-05,Yoghurt,kg,6,1,160,91.1734,9.8595,2.8449,9.8201,8.5303,1.1558,0.2885,9.2473,1,0.0,1,5,none,0,0,5,WATCH
2026-05-06,Bread Loaf,pcs,3,1,75,0.0,5.1235,4.9131,5.9875,6.4462,0.7948,0.9589,0.0,5,52.0,2,5,none,0,1,4,WATCH
2026-05-06,Buff Mince,kg,3,1,480,61.1832,8.8217,3.908,6.8055,7.5375,1.1704,0.443,6.9355,2,0.0,2,5,none,0,0,1,URGENT
2026-05-06,Burger Bun,pcs,4,1,30,226.7902,37.6092,5.3338,27.8451,26.8085,1.4029,0.1418,6.0302,1,0.0,2,5,none,0,0,3,URGENT
2026-05-06,Butter,kg,60,3,780,2.8777,0.4705,0.129,0.4707,0.48,0.9802,0.2741,6.1159,3,0.0,2,5,none,0,0,5,WATCH
2026-05-06,Cabbage,kg,8,1,60,108.0759,11.591,4.997,12.0856,12.3638,0.9375,0.4311,9.3241,5,0.0,2,5,none,0,0,3,URGENT
2026-05-06,Cardamom,kg,240,6,3200,1.5873,0.0681,0.0095,0.0625,0.0641,1.063,0.1388,23.2919,3,0.0,2,5,none,0,0,24,SAFE
2026-05-06,Cheese Slice,pcs,30,3,22,382.0134,73.6015,14.171,72.569,73.7197,0.9984,0.1925,5.1903,3,0.0,2,5,none,0,0,5,WATCH
2026-05-06,Chicken Breast,kg,3,1,420,65.0,7.6151,4.9051,7.3809,7.3169,1.0408,0.6441,8.5357,0,0.0,2,5,none,0,0,3,URGENT
2026-05-06,Chocolate Cake,pcs,4,2,900,14.0,2.5281,1.7848,2.183,2.2457,1.1257,0.706,5.5377,1,0.0,2,5,none,0,0,3,URGENT
2026-05-06,Cocoa Powder,kg,240,5,1200,9.1189,0.5411,0.3731,0.6092,0.6349,0.8523,0.6896,16.8519,1,0.0,2,5,none,0,0,13,SAFE
2026-05-06,Coffee Beans,kg,120,5,1800,4.1107,5.3155,0.7661,5.3522,4.8956,1.0858,0.1441,0.7733,13,96.0,2,5,none,0,1,1,URGENT
2026-05-06,Cooking Oil,L,180,3,210,50.7484,6.1341,0.9238,5.8459,5.931,1.0342,0.1506,8.2732,0,0.0,2,5,none,0,0,38,SAFE
2026-05-06,Croissant (frozen),pcs,45,4,55,19.6105,21.1706,6.0208,18.8495,17.2116,1.23,0.2844,0.9263,14,326.0,2,5,none,0,1,29,SAFE
2026-05-06,Eggs,pcs,21,2,18,79.1751,36.3378,10.6759,37.4289,38.6197,0.9409,0.2938,2.1789,7,327.0,2,5,none,0,0,65,SAFE
2026-05-06,Ginger,kg,14,1,180,3.9527,0.4114,0.0544,0.4016,0.3979,1.034,0.1322,9.607,2,0.0,2,5,none,0,0,24,SAFE
2026-05-06,Ice,kg,2,1,60,0.0,4.8214,7.6256,9.3298,11.3361,0.4253,1.5816,0.0,2,50.0,2,5,none,0,1,3,URGENT
2026-05-06,Lime,kg,10,1,140,18.1448,2.4786,0.3918,2.1944,2.2361,1.1084,0.1581,7.3206,1,0.0,2,5,none,0,0,999,SAFE
2026-05-06,Masala Mix,kg,180,4,900,1.5582,0.2778,0.039,0.269,0.2651,1.0478,0.1404,5.6087,14,0.0,2,5,none,0,0,5,WATCH
2026-05-06,Milk,L,4,1,95,375.368,78.012,33.536,63.0527,69.0933,1.1291,0.4299,4.8117,2,492.0,2,5,none,0,0,8,SAFE
2026-05-06,Momo Wrapper,pcs,5,2,180,13429.5999,1719.6767,749.6923,1646.0779,1506.6239,1.1414,0.4359,7.8094,1,0.0,2,5,none,0,0,4,WATCH
2026-05-06,Noodles,kg,120,3,150,163.7513,7.4541,4.9831,9.6217,9.761,0.7637,0.6685,21.9679,2,0.0,2,5,none,0,0,13,SAFE
2026-05-06,Onion,kg,21,2,90,98.183,11.7199,1.3589,11.4404,11.8319,0.9905,0.116,8.3775,1,0.0,2,5,none,0,0,25,SAFE
2026-05-06,Potato,kg,30,2,70,46.8554,13.2117,3.0659,12.2839,12.6403,1.0452,0.2321,3.5465,4,97.0,2,5,none,0,0,46,SAFE
2026-05-06,Soda Water,L,180,3,70,137.5134,15.6443,2.4172,15.9976,16.334,0.9578,0.1545,8.79,0,0.0,2,5,none,0,0,17,SAFE
2026-05-06,Sugar,kg,365,3,110,65.2917,7.9448,1.1165,7.7541,7.0116,1.1331,0.1405,8.2182,0,0.0,2,5,none,0,0,8,SAFE
2026-05-06,Tea Leaves,kg,365,3,650,4.2079,1.9826,0.2726,1.9074,1.9142,1.0357,0.1375,2.1224,6,18.0,2,5,none,0,0,2,URGENT
2026-05-06,Wheat Flour,kg,90,3,85,16.0524,2.0411,0.4003,1.858,1.8013,1.1331,0.1961,7.8647,0,0.0,2,5,none,0,0,14,SAFE
2026-05-06,Yoghurt,kg,6,1,160,64.0,10.0311,2.8509,9.7716,8.4376,1.1889,0.2842,6.3801,2,0.0,2,5,none,0,0,4,WATCH
2026-05-07,Bread Loaf,pcs,3,1,75,52.0,4.8043,4.5522,6.6445,6.4351,0.7466,0.9475,10.8237,0,0.0,3,5,none,0,0,3,URGENT
2026-05-07,Buff Mince,kg,3,1,480,0.0,8.8217,3.908,6.8055,7.2301,1.2201,0.443,0.0,3,0.0,3,5,none,0,1,1,URGENT
2026-05-07,Burger Bun,pcs,4,1,30,193.3155,37.1674,5.3663,28.456,26.8452,1.3845,0.1444,5.2012,2,0.0,3,5,none,0,0,2,URGENT
2026-05-07,Butter,kg,60,3,780,2.3244,0.4609,0.123,0.4706,0.4826,0.9551,0.2668,5.0428,4,0.0,3,5,none,0,0,4,WATCH
2026-05-07,Cabbage,kg,8,1,60,93.863,13.5278,1.6059,12.0502,12.3686,1.0937,0.1187,6.9385,6,0.0,3,5,none,0,0,2,URGENT
2026-05-07,Cardamom,kg,240,6,3200,1.523,0.0675,0.0099,0.061,0.0641,1.0528,0.1471,22.5575,4,0.0,3,5,none,0,0,23,SAFE
2026-05-07,Cheese Slice,pcs,30,3,22,304.8273,71.9892,13.6579,72.8058,73.7361,0.9763,0.1897,4.2343,4,0.0,3,5,none,0,0,4,WATCH
2026-05-07,Chicken Breast,kg,3,1,420,53.6347,7.4621,4.8188,8.0771,7.3149,1.0201,0.6458,7.1876,1,0.0,3,5,none,0,0,2,URGENT
2026-05-07,Chocolate Cake,pcs,4,2,900,10.1194,2.846,1.478,2.1636,2.3252,1.224,0.5193,3.5557,2,0.0,3,5,none,0,0,2,URGENT
2026-05-07,Cocoa Powder,kg,240,5,1200,8.2121,0.6692,0.3147,0.6266,0.6446,1.0382,0.4703,12.271,2,0.0,3,5,none,0,0,12,SAFE
2026-05-07,Coffee Beans,kg,120,5,1800,0.0,4.5291,1.9999,4.9523,4.738,0.9559,0.4416,0.0,14,96.0,3,5,none,0,1,18,SAFE
2026-05-07,Cooking Oil,L,180,3,210,44.793,6.1153,0.9167,5.8718,5.9607,1.0259,0.1499,7.3248,1,0.0,3,5,none,0,0,37,SAFE
2026-05-07,Croissant (frozen),pcs,45,4,55,114.0,21.616,6.4182,19.5336,17.7698,1.2164,0.2969,5.2739,0,212.0,3,5,none,0,0,28,SAFE
2026-05-07,Eggs,pcs,21,2,18,36.4328,35.0437,10.1049,37.0693,38.591,0.9081,0.2884,1.0396,8,327.0,3,5,none,0,0,64,SAFE
2026-05-07,Ginger,kg,14,1,180,3.5671,0.4113,0.0545,0.3932,0.3983,1.0325,0.1326,8.673,3,0.0,3,5,none,0,0,23,SAFE
2026-05-07,Ice,kg,2,1,60,50.0,7.7486,9.0185,9.4417,12.0679,0.6421,1.1639,6.4528,0,0.0,3,5,none,0,0,2,URGENT
2026-05-07,Lime,kg,10,1,140,15.7423,2.3659,0.385,2.1756,2.2506,1.0512,0.1627,6.6538,2,0.0,3,5,none,0,0,999,SAFE
2026-05-07,Masala Mix,kg,180,4,900,1.2938,0.2761,0.0403,0.2636,0.2654,1.0401,0.1458,4.6866,15,0.0,3,5,none,0,0,4,WATCH
2026-05-07,Milk,L,4,1,95,780.747,90.645,10.5437,69.3692,69.7485,1.2996,0.1163,8.6132,0,0.0,3,5,none,0,0,7,WATCH
2026-05-07,Momo Wrapper,pcs,5,2,180,11465.9937,1680.6951,730.6907,1650.5652,1575.3581,1.0669,0.4348,6.8222,2,0.0,3,5,none,0,0,3,URGENT
2026-05-07,Noodles,kg,120,3,150,150.5851,7.9668,5.1698,9.5221,9.7591,0.8163,0.6489,18.9016,3,0.0,3,5,none,0,0,12,SAFE
2026-05-07,Onion,kg,21,2,90,86.335,11.518,1.2958,11.4247,11.856,0.9715,0.1125,7.4956,2,0.0,3,5,none,0,0,24,SAFE
2026-05-07,Potato,kg,30,2,70,35.1876,13.4194,3.1261,12.3904,12.7559,1.052,0.233,2.6221,5,97.0,3,5,none,0,0,45,SAFE
2026-05-07,Soda Water,L,180,3,70,122.3471,14.9512,2.3994,15.8828,16.427,0.9102,0.1605,8.1831,1,0.0,3,5,none,0,0,16,SAFE
2026-05-07,Sugar,kg,365,3,110,57.6392,7.9585,1.115,7.7091,7.0817,1.1238,0.1401,7.2425,1,0.0,3,5,none,0,0,7,WATCH
2026-05-07,Tea Leaves,kg,365,3,650,2.401,1.9816,0.2729,1.8929,1.9286,1.0275,0.1377,1.2117,7,18.0,3,5,none,0,0,1,URGENT
2026-05-07,Wheat Flour,kg,90,3,85,14.0461,2.0505,0.4057,1.8867,1.8136,1.1306,0.1979,6.8499,1,0.0,3,5,none,0,0,13,SAFE
2026-05-07,Yoghurt,kg,6,1,160,53.3543,10.0239,2.8492,9.8883,8.5643,1.1704,0.2842,5.3227,3,0.0,3,5,none,0,0,3,URGENT
2026-05-08,Bread Loaf,pcs,3,1,75,42.8016,4.558,4.339,7.1921,6.2116,0.7338,0.952,9.3905,1,0.0,4,5,none,0,0,2,URGENT
2026-05-08,Buff Mince,kg,3,1,480,0.0,6.9996,4.5672,6.8055,7.2301,0.9681,0.6525,0.0,4,0.0,4,5,none,0,1,1,URGENT
2026-05-08,Burger Bun,pcs,4,1,30,157.8669,36.8614,5.6404,28.2822,26.7602,1.3775,0.153,4.2827,3,0.0,4,5,none,0,0,1,URGENT
2026-05-08,Butter,kg,60,3,780,1.8137,0.4497,0.1225,0.4687,0.4749,0.947,0.2723,4.033,5,0.0,4,5,none,0,0,3,URGENT
2026-05-08,Cabbage,kg,8,1,60,80.3054,13.4822,1.5389,12.2447,12.243,1.1012,0.1141,5.9564,7,0.0,4,5,none,0,0,1,URGENT
2026-05-08,Cardamom,kg,240,6,3200,1.4645,0.0646,0.0056,0.0609,0.0632,1.0217,0.0866,22.6831,5,0.0,4,5,none,0,0,22,SAFE
2026-05-08,Cheese Slice,pcs,30,3,22,233.2467,70.6928,14.121,72.2172,72.7298,0.972,0.1998,3.2994,5,0.0,4,5,none,0,0,3,URGENT
2026-05-08,Chicken Breast,kg,3,1,420,43.8874,7.2684,4.702,8.7596,7.1829,1.0119,0.6469,6.0382,2,0.0,4,5,none,0,0,1,URGENT
2026-05-08,Chocolate Cake,pcs,4,2,900,7.8944,3.3557,0.9176,2.4185,2.4526,1.3682,0.2734,2.3525,3,0.0,4,5,none,0,0,1,URGENT
2026-05-08,Cocoa Powder,kg,240,5,1200,7.3154,0.7495,0.174,0.6176,0.634,1.1821,0.2322,9.7607,3,0.0,4,5,none,0,0,11,SAFE
2026-05-08,Coffee Beans,kg,120,5,1800,42.0,4.5193,1.9916,5.0038,4.7109,0.9593,0.4407,9.2934,0,54.0,4,5,none,0,0,17,SAFE
2026-05-08,Cooking Oil,L,180,3,210,38.3891,6.1486,0.9436,5.9631,5.9393,1.0352,0.1535,6.2436,2,0.0,4,5,none,0,0,36,SAFE
2026-05-08,Croissant (frozen),pcs,45,4,55,85.4991,21.7671,6.4386,20.0192,17.9464,1.2129,0.2958,3.9279,1,212.0,4,5,none,0,0,27,SAFE
2026-05-08,Eggs,pcs,21,2,18,327.6863,33.866,10.0681,36.5419,37.7192,0.8978,0.2973,9.676,0,0.0,4,5,none,0,0,63,SAFE
2026-05-08,Ginger,kg,14,1,180,3.2009,0.395,0.0321,0.3936,0.3934,1.0041,0.0813,8.104,4,0.0,4,5,none,0,0,22,SAFE
